Key,Value
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #04,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #05,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #06,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #07,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #08,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #09,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #10,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #11,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #12,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #13,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #14,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #15,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #16,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #17,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #18,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #19,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #20,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #21,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #22,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #23,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #24,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #25,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #26,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #27,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #28,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #29,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #30,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #31,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #32,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #33,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #34,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #35,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #36,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #37,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #38,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #39,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #40,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #41,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #42,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #43,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #44,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|DirectDevice #45,AlbireoLEDController
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #01,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #02,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #03,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #04,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #05,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #06,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #07,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #08,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #09,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #10,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #11,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #12,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #13,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #14,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #15,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #16,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #17,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #18,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #19,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #20,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #21,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #22,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #23,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #24,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #25,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #26,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #27,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #28,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #29,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #30,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #31,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #32,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #33,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #34,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #35,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #36,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #37,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #38,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #39,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #40,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #41,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #42,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #43,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #44,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|FocusOffset #45,0
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #01,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #02,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #03,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #04,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #05,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #06,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #07,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #08,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #09,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #10,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #11,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #12,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #13,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #14,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #15,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #16,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #17,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #18,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #19,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #20,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #21,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #22,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #23,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #24,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #25,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #26,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #27,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #28,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #29,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #30,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #31,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #32,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #33,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #34,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #35,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #36,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #37,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #38,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #39,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #40,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #41,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #42,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #43,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #44,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsActivated #45,true
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #01,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #02,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #03,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #04,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #05,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #06,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #07,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #08,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #09,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #10,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #11,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #12,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #13,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #14,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #15,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #16,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #17,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #18,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #19,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #20,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #21,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #22,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #23,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #24,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #25,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #26,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #27,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #28,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #29,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #30,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #31,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #32,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #33,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #34,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #35,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #36,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #37,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #38,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #39,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #40,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #41,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #42,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #43,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #44,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsDisabledForApoTome #45,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #01,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #02,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #03,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #04,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #05,false
Experiment|AcquisitionBlock|RegionsSetup|TilesSetup|ZStackSetup|MultiTrackSetup|Track|IsExtendedSetupModificationWarningShown #06,false
